ID	TARGET_D	GiftCnt36	GiftCntAll	GiftCntCardAll	GiftAvgLast	GiftAvg36	GiftAvgAll	GiftTimeLast	GiftTimeFirst	DemAge	DemGender	DemHomeOwner	DemMedHomeValue	DemPctVeterans	DemMedIncome
00137962	10,00	2	12	8	10,00	12,50	9,67	16	109	62	M	H	90600,00	34	59039,00
00077435	10,00	3	15	11	10,00	5,33	4,27	18	111	85	M	H	80600,00	29	62557,00
00094473	10,00	2	10	5	20,00	20,00	12,70	25	93	50	M	H	87400,00	31	69006,00
00137540	10,00	5	5	3	9,00	9,00	9,00	15	28	49	F	H	215800,00	40	0,00
00102534	10,00	2	9	5	21,00	18,00	12,56	18	126	75	M	U	139000,00	79	0,00
00077260	10,00	5	12	5	10,00	10,00	7,75	17	113	70	M	U	87000,00	28	60506,00
00009063	10,00	4	15	8	14,00	12,75	9,87	18	116	81	M	H	84400,00	0	46518,00
00077241	10,00	3	4	3	5,00	8,33	7,50	15	29	56	F	H	94300,00	30	76209,00
00089500	10,00	2	20	11	10,00	10,00	8,65	26	129	64	F	H	125000,00	24	46518,00
00137199	10,00	1	5	3	15,00	15,00	7,60	21	57	17	F	H	72300,00	42	39240,00
00077116	10,00	2	9	9	15,00	15,00	9,11	17	86	36	F	U	66000,00	27	59063,00
00090938	10,00	2	5	5	20,00	20,00	13,80	24	76	68	M	U	78500,00	34	0,00
00137134	10,00	5	11	7	10,00	10,00	9,09	17	89	71	M	H	81000,00	55	50303,00
00137039	10,00	1	1	1	20,00	20,00	20,00	21	21	61	F	H	156800,00	31	83599,00
00137015	10,00	5	10	5	5,00	7,80	6,90	17	43	71	F	U	70100,00	62	41250,00
00019490	10,00	3	14	8	10,00	10,00	10,43	18	129	55	F	H	73900,00	47	67850,00
00029777	10,00	3	3	2	10,00	10,67	10,67	19	24	71	F	H	72400,00	40	34244,00
00077011	10,00	5	5	2	15,00	11,60	11,60	18	32	74	F	H	40600,00	32	30885,00
00022499	10,00	6	13	5	20,00	18,67	15,62	20	86	66	F	U	43800,00	26	38598,00
00076891	10,00	5	9	3	20,00	16,00	14,22	15	44	31	M	H	74000,00	27	67061,00
00136645	10,00	4	12	5	13,00	10,50	9,00	16	123	59	U	U	95000,00	0	0,00
00136288	10,00	2	3	2	10,00	17,50	18,33	19	44	31	M	H	110400,00	29	68782,00
00076758	10,00	5	24	15	10,00	8,40	5,92	16	128	69	F	H	27500,00	24	39375,00
00136372	10,00	1	1	1	25,00	25,00	25,00	17	17	78	M	H	145300,00	76	68782,00
00076655	10,00	3	10	5	20,00	16,67	11,70	18	93	54	F	H	47800,00	32	54327,00
00006403	10,00	3	26	10	10,00	10,00	10,12	4	118	70	M	H	67700,00	24	50359,00
00136466	10,00	1	13	7	50,00	50,00	27,00	21	76	46	M	U	107900,00	34	0,00
00135449	10,00	5	11	7	10,00	9,40	7,18	15	75	49	M	H	68700,00	22	51245,00
00184974	10,00	9	14	7	10,00	8,78	7,71	15	55	71	F	H	115700,00	32	0,00
00076470	10,00	3	14	9	15,00	15,00	9,64	18	111	64	M	H	55000,00	41	60140,00
00000959	10,00	3	10	8	15,00	10,00	7,30	24	88	53	F	H	58600,00	32	54871,00
00015046	10,00	3	22	16	10,00	6,67	2,64	24	131	59	F	U	59500,00	23	0,00
00076041	10,00	11	23	10	10,00	9,18	7,83	15	88	67	F	H	69100,00	33	54771,00
00183702	10,00	2	6	3	15,00	12,50	11,33	15	66	49	F	H	70000,00	30	47244,00
00029526	10,00	3	4	3	10,00	8,67	7,25	19	41	57	F	H	43100,00	25	0,00
00043781	10,00	3	8	5	5,00	8,33	6,13	16	77	67	M	H	106900,00	31	51488,00
00134398	10,00	5	9	4	10,00	8,00	7,56	15	80	72	F	U	77700,00	38	0,00
00014152	10,00	4	10	6	14,00	8,75	7,40	18	65	52	M	U	73800,00	23	0,00
00134005	10,00	5	12	5	16,00	12,80	9,67	18	104	83	M	H	58200,00	47	49205,00
00043663	10,00	6	18	7	3,00	8,33	6,39	15	69	17	F	H	62000,00	33	34491,00
00133640	10,00	8	14	10	5,00	8,50	7,50	17	88	65	M	H	79300,00	40	41001,00
00075609	10,00	5	17	12	5,00	5,00	4,00	17	126	86	M	U	33800,00	36	45027,00
00133256	10,00	2	13	8	17,00	16,00	13,00	26	126	77	M	U	110400,00	37	59588,00
00133144	10,00	2	3	1	17,00	13,50	15,67	19	28	67	M	H	27400,00	37	34684,00
00022264	10,00	2	2	1	25,00	22,50	22,50	26	32	67	M	H	125000,00	39	51059,00
00132847	10,00	3	4	2	15,00	21,67	20,00	18	32	29	M	H	0,00	0	2499,00
00074955	10,00	4	31	17	10,00	15,75	12,61	27	119	73	F	U	33400,00	51	45654,00
00005852	10,00	4	20	9	10,00	10,00	9,60	10	102	80	M	U	40400,00	34	34398,00
00052116	10,00	4	26	14	15,00	9,75	9,27	4	112	80	F	H	68000,00	29	39877,00
00132627	10,00	4	4	1	8,00	6,50	6,50	18	32	61	M	H	64300,00	21	41744,00
00043101	10,00	4	19	9	15,00	18,25	19,00	16	109	48	F	U	237900,00	38	0,00
00132316	10,00	3	29	16	10,00	6,67	4,21	20	130	60	M	H	81400,00	39	51641,00
00132304	10,00	5	9	6	6,00	5,60	5,89	17	44	77	F	H	77400,00	27	51641,00
00131551	10,00	8	12	7	12,00	10,25	8,92	18	69	80	M	H	64500,00	40	48143,00
00074361	10,00	3	16	8	10,00	12,00	10,06	23	57	26	M	U	54500,00	28	0,00
00082857	10,00	3	14	8	10,00	13,33	11,43	20	128	59	M	H	74500,00	29	55513,00
00029130	10,00	4	5	2	6,00	10,50	9,60	15	33	30	M	H	66400,00	25	47000,00
00005967	10,00	3	26	9	8,00	10,00	8,08	6	123	46	M	U	41000,00	57	0,00
00130320	10,00	2	12	5	15,00	25,00	14,92	18	129	69	M	U	0,00	26	41351,00
00042878	10,00	4	8	4	10,00	7,25	6,13	19	41	75	F	H	59500,00	44	38261,00
00066841	10,00	5	19	13	10,00	10,52	8,47	22	125	50	F	U	45700,00	41	42993,00
00073984	10,00	4	18	8	10,00	11,00	9,72	15	89	64	M	U	36200,00	40	39750,00
00042778	10,00	1	4	0	15,00	15,00	10,00	26	44	41	F	U	73100,00	48	49147,00
00009947	10,00	3	13	3	0,00	7,33	6,62	14	81	77	M	H	79300,00	25	58973,00
00127346	10,00	1	1	1	15,00	15,00	15,00	19	19	47	F	U	218900,00	26	0,00
00073685	10,00	4	19	12	12,00	11,00	8,58	18	130	80	M	U	64100,00	29	0,00
00073625	10,00	3	18	8	10,00	10,00	8,78	25	123	39	F	H	0,00	26	0,00
00129268	10,00	7	35	20	10,00	7,57	6,14	20	128	66	F	U	95200,00	19	0,00
00129823	10,00	2	13	6	10,00	10,50	6,08	18	111	41	M	H	123600,00	23	92252,00
00129530	10,00	1	2	1	10,00	15,00	12,50	19	21	43	M	H	59300,00	39	0,00
00042499	10,00	4	6	4	5,00	7,50	6,67	18	33	68	M	H	68000,00	40	32263,00
00058808	10,00	1	2	1	6,00	15,00	10,50	15	17	83	F	U	57500,00	22	44605,00
00073371	10,00	1	24	12	10,00	10,00	5,13	19	126	78	U	U	36300,00	37	0,00
00073175	10,00	3	21	11	11,00	10,33	5,38	16	125	79	M	H	87500,00	30	63092,00
00129031	10,00	7	51	25	5,00	5,57	4,25	22	131	80	M	U	126900,00	29	43577,00
00128976	10,00	3	7	3	20,00	10,00	6,14	17	68	27	F	U	64200,00	45	47390,00
00186067	10,00	1	3	1	10,00	20,00	11,67	9	45	79	F	U	92900,00	18	65393,00
00128963	10,00	2	18	5	10,00	10,00	7,78	19	97	71	M	U	45800,00	29	0,00
00190562	10,00	4	16	9	10,00	9,25	5,94	15	105	79	F	U	69500,00	17	34943,00
00128642	10,00	3	5	3	10,00	8,67	6,80	10	57	33	F	H	36300,00	34	34503,00
00008404	10,00	0	5	1	18,00	0,00	37,20	27	59	82	U	H	60500,00	29	0,00
00099602	10,00	2	17	9	10,00	10,00	7,94	24	130	70	F	U	64900,00	37	0,00
00022119	10,00	3	14	7	10,00	10,00	9,43	18	74	78	M	H	50800,00	28	28785,00
00073037	10,00	4	12	9	10,00	11,50	8,42	20	116	82	U	U	58400,00	25	0,00
00042176	10,00	5	20	9	5,00	6,00	6,10	16	121	83	F	H	75900,00	40	49133,00
00072844	10,00	7	17	10	10,00	7,71	5,76	15	66	77	F	U	74000,00	32	43514,00
00017217	10,00	3	17	9	10,00	6,67	6,71	18	63	67	M	U	62100,00	19	40308,00
00042068	10,00	7	8	6	10,00	9,21	8,69	15	41	79	F	H	64500,00	45	35761,00
00189814	10,00	3	8	5	25,00	18,67	11,63	17	53	73	M	U	75300,00	37	41822,00
00186793	10,00	2	12	8	15,00	45,00	24,08	8	110	73	M	H	81700,00	26	91820,00
00072679	10,00	5	6	4	9,00	7,80	7,33	16	34	33	F	H	33000,00	22	46404,00
00072444	10,00	5	7	6	12,00	9,60	8,57	21	44	32	M	H	52100,00	19	54146,00
00126949	10,00	4	12	6	10,00	10,00	10,50	16	76	57	F	H	0,00	0	0,00
00022038	10,00	2	20	13	12,00	11,00	9,95	21	124	53	M	H	44400,00	31	35945,00
00072438	10,00	4	4	2	10,00	8,75	8,75	18	35	80	M	H	56100,00	41	54146,00
00126945	10,00	3	11	3	20,00	18,33	10,45	17	85	42	M	H	78300,00	30	43093,00
00014388	10,00	8	30	17	4,00	4,75	6,27	20	143	35	M	U	86500,00	37	0,00
00101143	10,00	6	25	19	5,00	5,00	4,40	19	129	69	F	H	72000,00	38	43250,00
00015651	10,00	4	14	7	10,00	8,50	6,93	23	127	42	F	H	149700,00	40	53466,00
00072409	10,00	1	19	13	10,00	10,00	8,89	23	129	16	F	H	31800,00	30	44845,00
00101109	10,00	2	15	9	10,00	12,50	13,80	18	128	69	F	H	88300,00	38	65037,00
00126403	10,00	4	8	4	10,00	10,00	8,25	15	81	73	F	U	33900,00	14	24670,00
00045158	10,00	6	14	9	10,00	9,67	8,50	19	89	63	F	H	91700,00	38	50524,00
00072193	10,00	1	1	1	20,00	20,00	20,00	16	16	46	F	H	91800,00	31	63093,00
00059070	10,00	3	12	6	10,00	10,00	10,25	18	81	47	M	H	37700,00	14	0,00
00072139	10,00	5	17	12	10,00	10,40	8,29	19	112	59	F	H	48600,00	23	46774,00
00072048	10,00	9	12	6	10,00	8,67	8,08	17	32	37	M	H	53100,00	37	58194,00
00125444	10,00	2	21	11	10,00	10,00	7,14	20	112	49	M	H	36200,00	40	32959,00
00125446	10,00	3	26	14	13,00	12,00	9,88	21	128	59	F	H	38000,00	29	32959,00
00045008	10,00	3	10	5	20,00	18,33	10,90	16	65	51	F	H	65100,00	43	40114,00
00124847	10,00	3	11	4	20,00	18,67	20,18	15	92	49	F	U	37600,00	32	32813,00
00124817	10,00	2	20	9	10,00	8,00	6,55	16	66	35	M	H	63900,00	0	24084,00
00036479	10,00	6	21	13	10,00	9,17	7,43	16	105	82	M	H	122700,00	36	34619,00
00027890	10,00	2	12	5	10,00	10,00	7,83	18	81	49	F	U	92900,00	29	70488,00
00071146	10,00	3	6	1	10,00	9,33	9,00	18	28	23	F	U	60200,00	32	52363,00
00008204	10,00	1	16	10	26,00	26,00	13,25	27	126	82	F	H	30100,00	25	41397,00
00008531	10,00	4	19	10	10,00	10,00	6,37	15	130	37	M	H	49700,00	32	44004,00
00185972	10,00	3	33	12	10,00	8,67	7,18	9	130	76	F	H	70800,00	0	60862,00
00041604	10,00	3	13	8	12,00	10,67	8,31	17	81	73	F	H	91900,00	37	55485,00
00123699	10,00	4	5	4	10,00	8,25	7,80	16	29	46	F	H	107700,00	32	69553,00
00071078	10,00	5	11	2	11,00	11,20	10,18	18	41	80	F	U	56200,00	25	66942,00
00123669	10,00	4	13	8	10,00	10,00	9,23	21	105	37	U	U	92300,00	29	0,00
00003496	10,00	2	5	4	15,00	12,50	12,00	15	57	30	M	U	68800,00	27	77288,00
00123270	10,00	2	6	4	25,00	22,50	12,83	18	75	62	M	U	43500,00	15	42040,00
00190626	10,00	2	14	11	10,00	14,00	8,79	22	130	68	M	U	76800,00	44	59625,00
00070946	10,00	2	11	7	10,00	10,00	14,09	15	57	51	F	H	49500,00	24	47582,00
00188860	10,00	8	17	12	10,00	6,50	6,65	5	105	76	M	U	56900,00	21	45417,00
00036495	10,00	3	28	17	9,00	7,67	7,43	17	130	57	F	H	67900,00	35	34619,00
00005335	10,00	3	16	10	10,00	11,00	10,69	17	76	75	F	H	51500,00	31	71200,00
00027484	10,00	3	16	7	12,00	11,33	8,00	19	114	75	M	H	101000,00	31	54898,00
00021859	10,00	2	11	7	15,00	12,00	9,91	26	110	58	F	H	82400,00	37	43304,00
00027387	10,00	3	8	5	15,00	14,00	12,63	22	68	46	F	H	120500,00	42	75693,00
00122110	10,00	3	8	4	2,00	8,00	4,94	15	101	33	U	H	40800,00	20	42454,00
00121590	10,00	3	19	7	15,00	13,33	10,74	17	100	33	F	U	78200,00	19	34360,00
00121683	10,00	2	2	0	20,00	20,00	20,00	18	28	46	M	H	77000,00	13	65337,00
00121638	10,00	4	18	9	10,00	11,25	7,61	16	113	46	M	H	56000,00	50	34031,00
00070217	10,00	3	5	1	4,00	6,00	5,20	18	31	45	F	H	32000,00	29	40271,00
00121603	10,00	4	6	4	17,00	15,00	13,00	16	53	38	F	H	91600,00	26	108413,00
00121552	10,00	1	1	1	15,00	15,00	15,00	21	21	81	M	U	197900,00	27	117364,00
00005610	10,00	2	60	14	10,00	10,00	7,52	4	121	86	M	H	66600,00	34	45303,00
00070146	10,00	4	24	11	12,00	10,50	6,88	16	124	59	F	U	60600,00	37	37781,00
00121385	10,00	3	10	6	12,00	12,00	8,30	18	113	44	M	H	112300,00	30	57340,00
00121165	10,00	1	1	0	15,00	15,00	15,00	16	16	31	M	H	92000,00	22	69006,00
00070076	10,00	3	25	13	10,00	10,00	7,32	18	130	63	M	H	40300,00	36	35723,00
00120800	10,00	3	4	2	10,00	10,00	9,00	17	30	65	M	H	62300,00	34	52774,00
00041091	10,00	3	14	10	10,00	9,00	7,21	18	120	71	F	H	66100,00	46	66256,00
00120509	10,00	2	17	10	10,00	10,00	8,29	15	129	82	F	U	33700,00	27	37188,00
00014394	10,00	1	1	0	0,00	25,00	25,00	18	20	28	M	U	63100,00	34	47878,00
00120249	10,00	1	9	3	20,00	20,00	10,78	24	90	63	F	H	70000,00	41	46618,00
00011115	10,00	2	8	4	20,00	15,00	13,75	6	81	47	M	H	95400,00	37	52299,00
00040919	10,00	6	12	6	11,00	9,67	7,17	16	115	79	U	U	77200,00	60	44789,00
00119868	10,00	4	14	12	10,00	9,25	10,43	21	119	84	F	H	69600,00	40	43110,00
00021746	10,00	3	11	8	13,00	11,00	10,36	17	105	49	F	H	48100,00	32	34388,00
00119570	10,00	4	11	6	8,00	8,00	6,18	16	53	45	M	H	145800,00	21	47022,00
00069445	10,00	1	1	1	20,00	20,00	20,00	21	21	40	M	H	147200,00	31	75047,00
00026579	10,00	8	28	13	10,00	10,13	7,79	23	68	54	F	H	85800,00	49	57487,00
00066610	10,00	1	1	1	15,00	15,00	15,00	20	20	73	F	H	110200,00	28	72073,00
00027082	10,00	1	9	8	20,00	20,00	11,33	21	93	50	M	U	79200,00	40	0,00
00119154	10,00	3	13	9	10,00	10,00	5,58	17	130	73	U	H	59500,00	37	48107,00
00101855	10,00	6	7	5	10,00	8,17	7,86	17	33	73	M	H	87100,00	33	51335,00
00118905	10,00	8	16	12	5,00	7,50	6,56	17	105	54	M	H	136200,00	9	78765,00
00021659	10,00	5	8	3	6,00	8,40	7,88	18	40	43	M	H	50200,00	26	45788,00
00040407	10,00	2	11	5	17,00	17,00	11,55	19	113	74	M	H	178500,00	0	69558,00
00188279	10,00	1	18	8	10,00	13,00	8,67	6	92	62	M	H	52400,00	17	54371,00
00118391	10,00	5	11	4	10,00	6,00	5,27	16	81	62	U	U	39000,00	32	43703,00
00116669	10,00	3	5	2	7,00	6,33	5,80	17	43	65	M	H	44400,00	37	37606,00
00118361	10,00	4	18	11	6,00	10,75	9,28	15	105	75	F	H	96200,00	55	44627,00
00004055	10,00	5	13	5	10,00	10,40	10,15	15	29	46	M	U	124700,00	41	57337,00
00068148	10,00	4	6	3	10,00	10,25	9,33	18	41	43	F	H	24500,00	24	34162,00
00118043	10,00	3	13	9	10,00	6,67	6,54	17	126	63	F	U	34700,00	33	37911,00
00117866	10,00	2	15	9	20,00	18,00	11,27	23	108	58	F	H	62600,00	49	35216,00
00040520	10,00	2	13	7	10,00	11,00	9,54	18	105	86	F	H	96500,00	43	44404,00
00117326	10,00	8	12	6	9,00	7,50	6,92	16	45	56	F	H	171500,00	29	91864,00
00067808	10,00	5	33	19	5,00	10,20	8,79	17	130	75	F	U	18500,00	27	29081,00
00117255	10,00	3	7	2	11,00	9,67	8,71	15	54	80	F	H	74000,00	27	36809,00
00185687	10,00	2	3	0	10,00	12,50	11,67	10	32	49	F	H	44800,00	28	26372,00
00026406	10,00	1	19	13	14,00	14,00	8,42	21	129	39	M	H	109800,00	35	75823,00
00117076	10,00	2	17	8	10,00	10,00	7,94	18	93	79	F	H	54800,00	15	33726,00
00008232	10,00	0	12	5	15,00	0,00	13,42	4	121	60	F	H	32200,00	36	35747,00
00189749	10,00	4	15	10	11,00	10,75	9,00	4	68	75	M	U	109300,00	24	59226,00
00026346	10,00	4	6	4	6,00	10,75	9,00	17	40	65	F	H	171700,00	19	59717,00
00066223	10,00	1	7	5	15,00	15,00	9,57	18	91	39	M	H	87000,00	38	83609,00
00185901	10,00	7	11	6	5,00	6,14	5,36	6	41	17	M	H	67400,00	0	50755,00
00067000	9,00	6	11	4	10,00	8,83	7,45	19	56	71	F	H	91400,00	39	79842,00
00002365	9,00	9	14	8	4,00	5,00	4,57	12	53	43	M	U	140800,00	32	71499,00
00065968	9,00	6	16	10	6,00	9,83	7,94	18	89	36	M	H	104000,00	7	80468,00
00065596	9,00	15	22	9	6,00	5,07	4,59	18	43	39	M	H	58700,00	30	55836,00
00027714	9,00	3	12	7	10,00	8,00	6,83	15	81	59	M	H	145800,00	37	57467,00
00027597	9,00	5	15	8	10,00	8,60	5,80	15	93	39	M	H	99100,00	29	75867,00
00184492	9,00	4	14	6	11,00	10,00	8,57	21	76	69	U	U	91700,00	40	0,00
00036956	9,00	7	32	15	7,00	7,57	6,22	22	101	75	F	U	77800,00	27	0,00
00102742	9,00	3	11	7	11,00	9,67	6,64	17	113	53	M	H	23800,00	35	35884,00
00178796	9,00	5	13	9	11,00	10,00	8,54	17	113	62	F	H	164800,00	30	79761,00
00059561	9,00	4	5	2	10,00	9,00	8,20	16	44	36	M	H	43800,00	33	42359,00
00177824	9,00	4	8	6	10,00	8,50	7,63	17	51	55	F	U	45000,00	32	43182,00
00058351	9,00	6	8	4	8,00	9,33	7,75	18	78	69	M	U	26900,00	25	36787,00
00098941	9,00	6	6	3	10,00	8,17	8,17	18	35	50	F	U	42300,00	31	40622,00
00189438	9,00	5	9	5	10,00	8,80	7,67	20	52	56	M	U	156300,00	35	50485,00
00096039	9,00	7	28	15	8,00	8,29	6,89	19	105	63	F	U	43900,00	26	0,00
00169186	9,00	5	5	4	7,00	5,20	5,20	17	33	69	M	H	105000,00	45	41897,00
00191296	9,00	6	14	9	10,00	10,00	9,07	17	113	50	F	U	102400,00	28	28268,00
00166413	9,00	3	13	10	9,00	7,67	5,08	16	127	76	F	H	389500,00	26	106491,00
00165235	9,00	5	10	6	14,00	8,60	6,20	18	56	78	F	H	183600,00	37	65288,00
00162849	9,00	4	28	16	10,00	7,50	3,25	25	130	68	F	U	324200,00	22	0,00
00162606	9,00	2	2	2	20,00	12,50	12,50	16	24	54	F	H	265300,00	15	49835,00
00160483	9,00	5	5	2	10,00	8,80	8,80	15	28	27	F	H	128600,00	28	44499,00
00159750	9,00	6	17	14	10,00	7,50	6,00	16	97	79	M	H	94600,00	24	50461,00
00087508	9,00	5	19	10	8,00	8,60	6,26	19	129	45	F	U	62100,00	39	40341,00
00156428	9,00	4	18	10	13,00	10,00	8,06	18	89	71	F	U	161000,00	18	0,00
00002159	9,00	3	15	11	10,00	12,33	9,27	5	105	78	F	H	19800,00	22	27500,00
00086278	9,00	1	17	7	11,00	11,00	7,53	19	129	65	M	H	55400,00	26	39029,00
00172863	9,00	5	6	4	8,00	6,80	6,50	16	40	68	M	H	98100,00	41	45396,00
00043104	9,00	4	22	13	10,00	7,50	5,84	17	130	40	F	U	500000,00	34	95837,00
00085617	9,00	3	7	5	11,00	9,67	8,00	16	52	79	M	H	48600,00	27	44444,00
00085396	9,00	6	8	6	10,00	6,17	5,88	16	40	34	F	U	78400,00	26	0,00
00085010	9,00	5	22	11	5,00	8,60	5,95	19	119	53	M	H	59500,00	25	50638,00
00154892	9,00	4	20	10	10,00	10,00	7,05	18	120	59	F	H	135300,00	47	43517,00
00011317	9,00	7	12	6	9,00	8,29	7,08	16	44	69	F	H	53700,00	37	46604,00
00149414	9,00	2	15	9	11,00	9,50	8,47	16	65	51	F	U	424000,00	24	0,00
00032198	9,00	4	4	3	10,00	7,50	7,50	17	29	53	F	H	114600,00	58	43156,00
00046358	9,00	7	15	9	11,00	10,29	7,47	18	88	79	M	H	71500,00	32	46679,00
00022942	9,00	4	4	2	11,00	8,50	8,50	19	27	68	F	H	61600,00	36	49946,00
00141134	9,00	6	15	7	7,00	7,00	6,33	17	89	71	M	H	60300,00	49	41536,00
00079022	9,00	3	8	5	14,00	10,33	7,00	16	105	47	M	U	137500,00	12	44702,00
00139463	9,00	5	5	1	10,00	6,80	6,80	15	30	48	F	H	69000,00	38	49243,00
00188986	9,00	5	7	6	5,00	10,60	9,71	4	40	76	M	U	88500,00	63	48197,00
00111081	9,00	4	4	3	7,00	6,75	6,75	15	28	69	F	U	70700,00	40	48197,00
00137548	9,00	6	15	6	8,00	9,17	7,93	15	65	77	M	U	215800,00	40	0,00
00076578	9,00	9	26	12	11,00	10,11	8,62	18	119	41	M	H	63700,00	32	60262,00
00074615	9,00	6	20	14	10,00	8,50	7,00	18	127	86	M	U	50000,00	34	51112,00
00073028	9,00	4	6	5	9,00	9,25	8,83	16	53	50	M	H	49600,00	29	43836,00
00120366	9,00	6	6	3	10,00	6,67	6,67	17	33	45	M	H	91400,00	28	50599,00
00122835	9,00	3	9	5	9,00	9,00	6,89	24	76	35	F	H	84700,00	30	103129,00
00070835	9,00	5	9	5	7,00	7,80	6,11	18	89	78	F	H	35400,00	39	36635,00
00041288	9,00	9	11	7	6,00	5,11	5,00	17	41	84	M	H	46600,00	25	33286,00
00026766	9,00	2	22	9	5,00	6,00	5,14	19	107	54	M	H	70600,00	42	50673,00
00119576	9,00	5	5	3	9,00	9,20	9,20	15	33	38	M	H	91600,00	28	53550,00
00068534	9,00	4	7	5	7,00	8,00	7,43	15	81	80	M	H	65100,00	32	54371,00
00117969	9,00	3	11	6	8,00	8,67	7,45	24	103	67	F	H	49800,00	22	43495,00
00117177	9,00	5	19	11	9,00	9,20	6,00	17	122	82	F	H	50500,00	10	35463,00
00117026	9,00	9	12	4	14,00	9,78	8,67	16	32	59	M	U	48100,00	28	28373,00
00039326	8,00	5	8	4	10,00	8,80	7,75	17	41	39	F	U	136300,00	27	103549,00
00113692	8,00	6	6	4	7,00	5,50	5,50	16	29	46	M	U	76300,00	29	40929,00
00027736	8,00	6	7	3	10,00	7,67	7,29	16	29	46	F	H	124500,00	36	75004,00
00027624	8,00	8	13	9	3,00	9,13	7,77	15	53	60	F	H	99100,00	29	75867,00
00064442	8,00	2	3	2	10,00	10,00	8,00	17	20	45	M	H	42800,00	33	50030,00
00021204	8,00	6	22	10	11,00	8,33	6,41	17	98	57	F	H	67500,00	33	52027,00
00022645	8,00	2	11	7	4,00	10,50	7,27	17	105	61	U	U	41600,00	28	0,00
00182586	8,00	4	15	7	14,00	9,75	6,87	15	126	78	M	U	42900,00	35	45625,00
00180752	8,00	4	12	8	9,00	7,75	6,17	16	80	58	M	H	280000,00	45	49394,00
00059906	8,00	7	13	3	7,00	7,57	6,08	15	75	67	F	H	79600,00	39	56604,00
00101774	8,00	9	18	7	9,00	9,44	8,22	18	52	35	F	H	46400,00	24	40212,00
00059518	8,00	5	9	4	10,00	8,00	6,89	21	57	66	F	H	69600,00	28	65435,00
00101432	8,00	10	11	6	9,00	8,20	7,91	18	33	73	M	U	24000,00	34	31750,00
00178070	8,00	5	20	8	12,00	10,40	6,73	18	110	71	M	H	72200,00	40	41391,00
00176890	8,00	4	8	3	7,00	6,25	5,63	19	40	67	F	U	47000,00	41	38166,00
00176907	8,00	4	10	4	6,00	6,00	5,20	16	81	41	F	U	47600,00	41	38166,00
00100218	8,00	3	15	11	5,00	6,33	5,47	16	126	80	F	H	66500,00	14	37080,00
00176140	8,00	4	8	6	5,00	8,50	8,75	16	105	63	M	U	70900,00	54	0,00
00024869	8,00	7	8	6	7,00	7,71	8,00	16	29	37	F	U	68200,00	27	45845,00
00173985	8,00	6	15	4	5,00	8,50	8,27	19	52	42	M	U	208000,00	31	48109,00
00173348	8,00	5	6	3	6,00	5,40	5,50	18	33	70	M	H	127600,00	37	46714,00
00000220	8,00	7	22	11	7,00	6,14	5,55	5	87	45	M	H	55000,00	49	43927,00
00172315	8,00	3	34	16	11,00	8,67	6,85	16	130	82	F	H	136800,00	38	75373,00
00096960	8,00	3	17	10	15,00	15,00	6,65	18	122	57	M	H	92700,00	28	44755,00
00096448	8,00	4	11	5	10,00	8,50	6,91	16	122	76	F	U	76000,00	39	63159,00
00170215	8,00	8	11	8	4,00	4,50	4,45	22	45	77	F	U	127400,00	36	0,00
00169640	8,00	6	11	4	7,00	7,67	6,36	15	102	75	F	H	124800,00	0	54567,00
00056451	8,00	5	35	22	6,00	9,20	7,80	18	129	59	M	U	78100,00	31	49810,00
00169489	8,00	3	3	2	10,00	8,33	8,33	18	24	57	F	U	128100,00	46	49330,00
00011399	8,00	6	35	16	9,00	4,83	4,59	18	130	86	F	H	80900,00	39	32221,00
00168823	8,00	6	15	6	9,00	8,00	5,53	15	105	43	M	H	157000,00	26	55188,00
00164461	8,00	4	5	2	6,00	7,25	6,60	15	29	41	M	H	263200,00	22	69298,00
00189853	8,00	4	12	5	10,00	9,75	7,17	19	112	54	F	U	44000,00	24	39991,00
00011921	8,00	5	22	17	9,00	9,60	9,77	17	105	82	M	H	374200,00	14	110085,00
00024152	8,00	7	19	7	7,00	7,43	6,79	20	56	73	M	H	78800,00	41	43720,00
00091467	8,00	5	17	9	8,00	8,20	6,59	18	77	56	F	H	69300,00	32	61831,00
00186109	8,00	5	23	13	10,00	8,80	8,22	6	112	84	F	U	59000,00	30	65500,00
00052740	8,00	12	43	20	10,00	9,25	7,60	18	104	81	F	H	27300,00	24	31410,00
00160394	8,00	8	19	9	8,00	7,75	6,05	17	83	87	F	H	88200,00	26	53019,00
00159091	8,00	3	4	2	10,00	9,33	8,50	17	32	81	M	H	236700,00	30	71994,00
00088868	8,00	6	7	4	8,00	7,67	7,43	17	28	73	F	H	231300,00	56	122794,00
00023957	8,00	4	11	8	10,00	7,75	7,18	17	97	60	F	H	44100,00	20	52847,00
00087505	8,00	3	18	13	5,00	10,00	8,39	18	111	76	F	H	37500,00	26	38667,00
00152961	8,00	1	1	1	20,00	20,00	20,00	24	24	63	F	H	237500,00	38	48772,00
00009287	8,00	6	25	12	10,00	8,67	7,20	18	89	58	M	H	143200,00	38	45864,00
00185024	8,00	6	68	15	5,00	7,67	23,85	11	129	37	F	U	47600,00	31	43797,00
00150776	8,00	5	21	9	10,00	9,40	6,62	18	129	55	F	U	114900,00	17	0,00
00017921	8,00	5	7	4	9,00	8,20	7,29	16	41	69	F	H	73200,00	41	49658,00
